gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,stat
C3orf38,305.42085574801,2.13951145241092,0.269083860575134,9.33517298095475e-07,5.26503756125848e-05,Upregulated
FILIP1L,119.71595602203,2.86306262318628,0.374698326754483,1.89803027554213e-08,1.51127869469049e-06,Upregulated
SENP7,109.999353159466,1.99683933856881,0.287862933170239,2.45558751480208e-05,0.000966245133731424,Upregulated
TRMT10C,365.800046607419,1.57263454986487,0.186392055756573,0.000237351611036106,0.00700614870234813,Upregulated
NFKBIZ,1024.75625585217,4.16552240817501,0.39134789779128,6.78206419937195e-18,2.48113570277564e-15,Upregulated
ZBTB20,20.2704651214455,2.07641207569785,0.512535601334159,0.00118733847863698,0.0273330164061738,Upregulated
HCLS1,141.114201829959,2.8402756016207,0.539602359658386,1.28736044096705e-05,0.000541171146861179,Upregulated
MSL2,194.592332174322,1.60148574717366,0.206353764293477,0.000362989214254165,0.0101099218192271,Upregulated
IL20RB,541.866347587411,2.73286968597038,0.369824998082548,8.3360993354635e-08,5.87695003150177e-06,Upregulated
CHST2,44.8930903044198,2.5070514412539,0.333847814659368,2.10226353795542e-07,1.31741848378539e-05,Upregulated
LOC646903,15.2219785409047,2.12663013363076,0.306561752117201,9.40457078174188e-06,0.000405414872935217,Upregulated
RAP2B,666.649219891655,1.44060292299848,0.133064503687047,0.000152097359272157,0.00481025667081289,Upregulated
TIPARP,1887.07055679668,3.85460510465405,0.425788361354086,2.68318431686923e-13,4.90805174501917e-11,Upregulated
CCNL1,1528.30936334573,3.61006180518548,0.28676014845943,1.54600723229573e-21,9.96512090302618e-19,Upregulated
PTX3,135.000214959207,3.15779183178067,0.873318405961729,0.000122418659094233,0.00399951479843574,Upregulated
SHOX2,55.9189768473633,1.83140485182038,0.402371962839519,0.00203212542741831,0.0429124021615198,Upregulated
ARL14,137.266586562095,2.08675870973055,0.491273323196808,0.000906617764646475,0.0218751837116839,Upregulated
MYNN,250.959025398792,2.05858558596959,0.190990130999946,1.39349879180083e-09,1.45095381890893e-07,Upregulated
SKIL,614.679262306832,2.33075530026155,0.249687480267355,3.8392480676507e-09,3.63413019886153e-07,Upregulated
RPL22L1,799.766559261414,1.77982311744356,0.318143927334462,0.00089004632468606,0.0215227990557295,Upregulated
TNFSF10,1248.2822429339,2.50966842903701,0.837199148962637,0.00104480472565367,0.0245529110528613,Upregulated
ZNF639,186.219596956739,2.07777069374066,0.201217896657922,3.87808203478493e-09,3.64286327946347e-07,Upregulated
B3GNT5,592.69572591289,2.48680659832349,0.325865456105153,1.70041100623592e-07,1.10542456073911e-05,Upregulated
SNORA63,16.2142863245871,2.37714316455931,0.494965745958371,0.000140110792396397,0.00450484485956682,Upregulated
FGF12,17.610175115746,2.13973157254908,0.434266874948872,0.000293910615001042,0.00839319427142216,Upregulated
MB21D2,147.829655717635,2.00225516352227,0.263231366219059,6.54869619138326e-06,0.000301507318525727,Upregulated
HES1,446.678746845185,2.21994070235374,0.693342211066854,0.00180751582201838,0.0389594493102561,Upregulated
ZNF721,156.53250157952,1.64535545273811,0.234576908144902,0.000531329716395531,0.0140196472536645,Upregulated
ZBTB49,44.9984115298715,1.99889413790283,0.197418134884743,2.07312538986961e-08,1.64104241387573e-06,Upregulated
ZNF518B,169.692035588581,1.61471267472534,0.251914047649597,0.00137269800451908,0.0309680669819504,Upregulated
PROM1,57.8828878150117,3.68815306118189,0.662527781892909,5.56894383173151e-07,3.20771164707735e-05,Upregulated
RBPJ,480.684099691114,2.87698110314392,0.252663343200384,3.92457373370725e-15,9.31982983499323e-13,Upregulated
DCAF4L1,15.587648607646,4.16566064381014,0.425534714864037,1.11879909295487e-15,3.02881290444742e-13,Upregulated
CHIC2,138.025652110187,2.3824886893555,0.245501833049728,7.00689770949145e-10,7.77421044226855e-08,Upregulated
YTHDC1,826.766826675264,1.63277577991024,0.204395998620493,0.000187027205282335,0.00566353523646911,Upregulated
UTP3,506.89415324145,1.36294580481262,0.129522143185654,0.00100116585925191,0.023710327527232,Upregulated
CXCL1,2084.1448113705,2.79959535251881,0.625374408937793,6.73912362911784e-05,0.00237554107926404,Upregulated
CXCL3,769.396869774915,4.52562360353354,0.625194834015446,1.40282602576228e-10,1.80844315092554e-08,Upregulated
CXCL2,1741.9751367687,5.63646918111995,0.633703184967381,1.17081210923363e-15,3.10747308050714e-13,Upregulated
EREG,1099.62456474237,3.07202450128854,0.453181410462472,1.08071704263e-07,7.38817469143421e-06,Upregulated
CXCL11,758.228999490736,3.76939694654287,1.48001801515505,0.00016640860006515,0.00514270961297229,Upregulated
CCNG2,476.27195815011,2.18186184980481,0.31579470653863,6.84705539496271e-06,0.000308939139420718,Upregulated
THAP9-AS1,252.658103482505,2.0507689422852,0.27865442706967,7.09367651293596e-06,0.000317947037348017,Upregulated
PPM1K,137.11832101706,2.30315445599842,0.505275987320587,0.000266686706465541,0.00777989495413269,Upregulated
LAMTOR3,376.67911636534,2.1655397095085,0.213508322095762,2.0448811850971e-09,2.05033420159069e-07,Upregulated
NFKB1,820.95948967652,3.20188712394065,0.268557043948862,6.54384964847952e-18,2.4604874678283e-15,Upregulated
TET2,254.428511899779,1.94376768094994,0.321877591506174,0.000160937554027134,0.005019471731132,Upregulated
SPRY1,116.06647319981,1.93889598006382,0.306528383681902,0.000106943260854073,0.00356547778059293,Upregulated
RAB33B,77.3495916953363,1.82285725569737,0.328369184116346,0.000700802712074609,0.0174376204239741,Upregulated
ANAPC10,82.2283848268097,1.72092051761629,0.239419125928335,0.000197609633278815,0.00594409776902677,Upregulated
LSM6,102.848609037458,1.56351523513955,0.211571952554954,0.000853534151634923,0.0208922934476136,Upregulated
FBXW7,422.513379540781,2.20390598312221,0.168560293175561,4.05793859369766e-14,8.45050104681408e-12,Upregulated
DDX60,557.586733967907,2.68418581195752,0.57260142528258,6.38098556543743e-05,0.00227297422667792,Upregulated
CDKN2AIP,202.256961485073,1.80278565830001,0.263481561652938,0.00014635577501495,0.0046613453425938,Upregulated
SLC12A7,701.112249886655,2.19117941916804,0.232571111140199,1.25080048351554e-08,1.03870155489978e-06,Upregulated
PDZD2,85.3154009619813,3.65538028531684,0.807802854005784,8.68775683364167e-06,0.000381809988636927,Upregulated
SLC1A3,41.0684016982631,4.35007657221724,1.08473129842578,8.21081879024353e-06,0.000364398829982742,Upregulated
EGFLAM,9.75482252783512,13.1492217475741,1.24153210804005,2.01761786938302e-23,1.60649855764521e-20,Upregulated
C5orf51,409.566434531962,2.94858605207797,0.310941682866934,1.15465548405605e-11,1.7366018480203e-09,Upregulated
LOC648987,84.8932541346302,1.80874331032766,0.301157819774707,0.000437500678530989,0.0118903300427246,Upregulated
MIER3,280.151630956947,1.80078876254902,0.258137175014882,0.000122621058019417,0.00399951479843574,Upregulated
GPBP1,1018.63743175889,2.08951679884323,0.237671776872522,1.99398579011994e-07,1.2612426007039e-05,Upregulated
SREK1IP1,337.530906181496,1.86217742621024,0.228043292109772,9.18358839917287e-06,0.000397153522591706,Upregulated
UTP15,240.299366621111,1.71579258417408,0.20026699422734,2.80268764294683e-05,0.00108083133717744,Upregulated
JMY,154.625890666302,1.69729155937343,0.319687952349498,0.00212157517690789,0.0445234753405042,Upregulated
CMYA5,10.5822766929512,2.60475536709845,0.638908791386639,0.00021690170801452,0.00645270663666933,Upregulated
ARRDC3,2299.83903194559,4.15510279503271,0.488152028247733,1.09422365035872e-12,1.80626967454337e-10,Upregulated
LOC100289230,23.8001933416492,2.1133766383957,0.289195609795684,4.81271407193131e-06,0.000227779362509308,Upregulated
FEM1C,440.285584213632,1.90941146215653,0.371543550366028,0.000688940535041271,0.0172694427450345,Upregulated
TNFAIP8,534.484535807417,2.33292014368359,0.359334535755068,6.80638592034578e-06,0.000308283230458896,Upregulated
SRFBP1,192.078842483314,2.25956219186402,0.261262590560283,5.55355422197302e-08,4.06340053776361e-06,Upregulated
FNIP1,324.914105145054,1.6778711903274,0.283373272373851,0.00132146253166619,0.0299620047380796,Upregulated
CSF2,71.2081951093706,5.13797235951638,0.959880583613723,6.42739858642514e-08,4.6277269822261e-06,Upregulated
C5orf56,52.9611474446246,2.15898650114155,0.592041129008975,0.00139209587470589,0.0313013451163106,Upregulated
IRF1,1036.06971280602,2.69360242147506,0.427530951620965,1.96805842365405e-06,0.000101678010773211,Upregulated
ZCCHC10,172.74071798818,1.7424113852932,0.184397051448387,4.33649308435215e-06,0.000209638465677824,Upregulated
CDKL3,28.2193022565526,2.15573124681841,0.36001944293981,4.8224439873358e-05,0.00176901359925684,Upregulated
UBE2B,535.943728365342,1.53091282474538,0.229963265186987,0.00242391530958813,0.0498634006543844,Upregulated
SAR1B,479.478171365826,1.55705570180506,0.199322095516552,0.000591322069295186,0.0152169876995811,Upregulated
SEC24A,545.814672335574,1.82958868448976,0.343261334361049,0.000875046059145886,0.0213032795981991,Upregulated
KLHL3,41.3897295763769,2.36485395629576,0.399674654684814,1.9346009291345e-05,0.000791140730415849,Upregulated
EGR1,1152.76148582914,7.17604498103685,1.08016840773113,3.93725422101323e-12,6.12582449834886e-10,Upregulated
ZNF300P1,8.68445490789035,3.75579616320538,0.794024331653775,4.43974419856214e-06,0.000213866111999065,Upregulated
GPX3,1447.3508832274,-1.67585176326139,0.30078821968768,0.00191153043231053,0.0407472061917406,Downregulated
HAVCR2,11.8539816499463,2.46792538488207,0.669796099000041,0.000537164941345064,0.0141460401674062,Upregulated
CREBRF,287.335892996758,3.57913633133093,0.324428432109807,3.2971159844205e-17,1.1157440491279e-14,Upregulated
DRD1,77.3788376111489,2.82703123527523,0.672998891461823,0.00010066738206748,0.00339808898669679,Upregulated
N4BP3,60.0776594200138,3.18908068014436,0.424398820911552,5.5489485982556e-09,5.00737121506585e-07,Upregulated
CLK4,186.380231466151,2.00103082511527,0.26151781079918,6.0501322208146e-06,0.000280460923770364,Upregulated
IRF4,6.8645157095764,2.38024447463723,0.826242047648291,0.00158357839171543,0.0349109399189903,Upregulated
HIVEP1,317.296300362431,2.59091446754019,0.284369887836655,8.05531252032195e-10,8.72293682200624e-08,Upregulated
CD83,263.177879078953,2.28755705054154,0.570206901153394,0.000599700604175632,0.0153741427615935,Upregulated
GMPR,50.7421445663107,2.90792776032189,1.07925094299652,0.000604136625754726,0.015458588593981,Upregulated
HIST1H4E,22.0104396405115,2.70000795510025,0.46819226355036,6.8041135179062e-06,0.000308283230458896,Upregulated
HIST1H2BG,10.7121003618963,5.12942297409111,0.968777842114756,7.9013964829951e-08,5.59964936093307e-06,Upregulated
BTN2A1,405.884772615565,1.54416524170606,0.201989764103602,0.000824689284343159,0.0202228154943279,Upregulated
ZNF184,79.2835915212885,2.67507033141755,0.290904749779043,3.03441183813857e-10,3.66730345009319e-08,Upregulated
HIST1H2AI,14.9528237438311,2.50769062271209,0.45121053537688,2.18986020131494e-05,0.000874365744680932,Upregulated
HIST1H2AK,30.2737346384461,4.36851558467644,0.449956842300133,7.13333087483096e-16,2.01159930670233e-13,Upregulated
ZNF165,55.6876981919177,2.06146283021385,0.328751840046974,5.10633958806453e-05,0.001858048727528,Upregulated
ZSCAN12P1,24.8899972221504,3.28770226428354,0.470186048585175,2.20637939897832e-08,1.72882344474067e-06,Upregulated
ZSCAN12,78.5913821376058,1.95982351435865,0.29303057745306,5.06052666575195e-05,0.00184634202015144,Upregulated
ZNRD1,137.878071979437,1.98796193926451,0.296892477235469,4.03597621935134e-05,0.0014926495657142,Upregulated
HLA-L,20.069940351061,2.0169583320175,0.474248868225305,0.00119207291504821,0.0273954142242658,Upregulated
PPP1R10,1165.1528851046,2.2818392852924,0.170466935441254,2.40189036696785e-15,6.02073851986607e-13,Upregulated
IER3,3874.15285665061,3.97071256154447,0.409500694140606,4.98939798497492e-15,1.14468629024781e-12,Upregulated
HCG27,8.68454333949156,2.19466133287511,0.629907312876912,0.00147594811039924,0.0329677122481256,Upregulated
TNF,196.316825869002,4.60811714907284,0.84317937441236,1.12064889869749e-07,7.62266507174331e-06,Upregulated
LTB,48.2455251908751,3.89445854310272,0.726957019447022,6.32170157419479e-07,3.61057183579328e-05,Upregulated
LST1,198.422002832344,2.75562172894337,1.16943604962262,0.00105191694719747,0.0246772058878076,Upregulated
SRSF3,2619.60883674901,1.47212799934459,0.197841827161106,0.00235494893960265,0.0487409615389319,Upregulated
PIM1,538.062413895976,2.52947694005469,0.270320430436833,5.7402626807062e-10,6.58476234288467e-08,Upregulated
TBC1D22B,205.024491602129,1.74842093242039,0.224090158728675,6.11043193120726e-05,0.00219392060002179,Upregulated
DAAM2,10.0926203929401,-14.0745568258848,1.44220219358476,1.98506241898237e-20,1.07479219613381e-17,Downregulated
GUCA1B,16.0635084943056,2.65348966493323,0.458451712600563,7.71626619382743e-06,0.000344710822441083,Upregulated
NFKBIE,300.384897692642,3.54914860959663,0.374046258432413,1.65914361245191e-13,3.25480694755783e-11,Upregulated
KIAA1586,73.2481794018249,1.70006579233334,0.245928921386024,0.0003477334530609,0.00972504136494286,Upregulated
PTP4A1,2975.39678257611,1.60816841057448,0.237832422346266,0.00101922497246074,0.0240037458755806,Upregulated
LINC00472,51.4448873937294,2.20583169607874,0.295718915042359,1.728081372677e-06,8.9966574848292e-05,Upregulated
SNORD50B,11.252396241777,2.86022515060021,0.567991171827907,1.95813318088148e-05,0.000795954676769122,Upregulated
ZNF292,496.578148563986,2.92910169287087,0.316546489983474,3.4461675639128e-11,4.7599310352167e-09,Upregulated
PRDM1,160.497407817942,1.88113602139416,0.417074332167159,0.00165243887441766,0.0362518842854416,Upregulated
FOXO3,313.847945472454,1.52410580671733,0.222922110559746,0.00222041475672998,0.0463105302728768,Upregulated
MARCKS,2357.47976112186,2.13744179115764,0.396472596289906,0.00014594849815425,0.00465933695994324,Upregulated
KPNA5,37.1302496299634,1.69563154838529,0.291950749559131,0.00129568690989686,0.0294763327938889,Upregulated
CEP85L,105.592012593466,2.46870657789468,0.287345602527689,1.16148460901983e-08,9.76512774390837e-07,Upregulated
HSF2,119.405061228345,1.97177293531787,0.206109063975569,1.22649416891045e-07,8.1541353283179e-06,Upregulated
LOC100130476,17.3676683238162,3.59907399251209,0.86767553755719,2.1231758713936e-05,0.000855336565332852,Upregulated
TNFAIP3,2893.42145059257,4.95594928144942,0.457510429515555,4.581440598642e-20,2.21479928368636e-17,Upregulated
HECA,153.836879581952,2.05012480895074,0.32097695537377,4.47941381794909e-05,0.00164764525651519,Upregulated
HIVEP2,436.353858507755,2.48002433306803,0.307039155215149,5.00789414410059e-08,3.70419973412817e-06,Upregulated
PPIL4,272.746189501347,1.60758177211642,0.225601980253994,0.000695186959226106,0.0173526084492452,Upregulated
ZBTB2,239.475859455754,1.67005578805396,0.243886987993243,0.00050437933650716,0.0134131212160332,Upregulated
TIAM2,32.798441609295,1.99212169171023,0.437656540229484,0.000934945091336788,0.0223593935624289,Upregulated
WTAP,960.386614063713,2.39844737328171,0.254102760493673,1.43731894109e-09,1.48515642645757e-07,Upregulated
DLL1,41.213492675659,2.97089498637333,0.637555831767112,3.06783863144647e-05,0.00116646808188931,Upregulated
RBAK,327.361664205452,2.14526809688744,0.279562671162672,1.68414979853427e-06,8.8017960127258e-05,Upregulated
USP42,182.764400864273,1.72416718161704,0.169150698514296,1.49794544069767e-06,7.98275176585968e-05,Upregulated
ZNF12,454.094757147005,2.81960415238419,0.300356766796273,4.66093887854145e-11,6.30904686599371e-09,Upregulated
PMS2CL,50.6745483132819,1.72429840918377,0.278726124748378,0.000677095218906638,0.0170040090595923,Upregulated
HDAC9,203.336633599396,1.9469394357305,0.428334635500161,0.00115986214936464,0.0267916280781566,Upregulated
TWIST1,28.8622270779049,2.00380764827655,0.522979744481454,0.00197351951564565,0.0418052584722684,Upregulated
MACC1,339.395831325193,11.9916748380843,1.13562908737142,3.4021843662456e-23,2.55844264341669e-20,Upregulated
FAM221A,19.2990953894383,2.33420430663789,0.593641547304214,0.000574412191536806,0.0148666222268494,Upregulated
HOTAIRM1,109.843782440107,1.69896185996925,0.216597104419696,0.000101777463255781,0.00342701428514988,Upregulated
CREB5,162.768529393987,3.70978556212504,0.529827361703542,4.23327928198976e-09,3.92477180554886e-07,Upregulated
KIAA0895,154.19159910707,1.67923583068859,0.303583959221513,0.00193976560617299,0.0412192578416917,Upregulated
GLI3,35.2040891951824,2.45351367483907,0.797276361919374,0.00110490380108613,0.0257861687094859,Upregulated
PURB,586.403273773412,1.66726076625169,0.200232595662786,7.63309279782764e-05,0.00264802677658295,Upregulated
NACAD,9.70149898593389,3.76306113500339,0.963443200987355,2.52291208769637e-05,0.000989859073016176,Upregulated
SEPT7P2,65.2431759705503,1.90051814267611,0.292017104357283,0.000106943023579233,0.00356547778059293,Upregulated
ZNF92,139.216266186493,1.84028119938423,0.365339861930261,0.00115142400701293,0.02664218010073,Upregulated
LAT2,32.6879209688456,1.9858838182212,0.361225010090288,0.000276149804672074,0.0080042050450561,Upregulated
POM121C,330.775552263301,1.50972597271522,0.21675424495722,0.00231022913551018,0.0480357320710687,Upregulated
DMTF1,429.712687656716,1.6456248296421,0.230764195707416,0.000462198880262086,0.0124876727409732,Upregulated
RBM48,135.143842079223,2.28640935909586,0.189465969685587,4.79649697082557e-13,8.54281355224934e-11,Upregulated
SAMD9,1705.16663588846,2.53380642502993,0.658832313917312,0.000364496563107677,0.0101310584768491,Upregulated
SAMD9L,824.871707580834,2.68058108703923,0.708535181544534,0.0002729840697961,0.00792942568403435,Upregulated
TRIM4,308.443405409831,1.62055718926768,0.196842066157343,0.000159931254615851,0.00501596607991225,Upregulated
AZGP1,24.603358292562,-19.6482227987384,1.22187972375515,1.06969624191716e-53,7.23970416529534e-50,Downregulated
ACHE,60.3970775102404,1.96266959484048,0.421041678589976,0.000939776879854349,0.0224353083698562,Upregulated
VGF,9.48144362171729,2.18291447169983,0.622283949485242,0.00149298806420941,0.0331693454004976,Upregulated
HBP1,468.406471262897,2.22624085356531,0.323145444705281,5.35923188854311e-06,0.00025014676842524,Upregulated
ING3,76.1154878920714,1.91221618518099,0.217211996025367,1.46080210851181e-06,7.84659418286342e-05,Upregulated
AGBL3,22.9872109496235,1.89340384471197,0.409259366470716,0.00137146040330124,0.0309680669819504,Upregulated
CNOT4,295.178847627454,1.86339456975612,0.213943374069446,3.22733485217355e-06,0.000160019064318759,Upregulated
GIMAP8,32.2536774898595,3.65555573020264,1.10581159754746,8.04055461360848e-05,0.00276938797073294,Upregulated
ZNF596,33.1081463665827,2.49570272865183,0.288902398683586,8.14723605267655e-09,7.09865619490666e-07,Upregulated
ANGPT2,27.6516725754665,3.87804571143948,1.32788244434237,9.53647276084716e-05,0.00323523045841672,Upregulated
EGR3,31.8019451775653,3.17868412057441,1.15855162609228,0.000352487591506292,0.0098376743064519,Upregulated
NKX3-1,199.969372406835,2.19702100263968,0.471842011623911,0.000343332331260028,0.00964179758492891,Upregulated
GNRH1,29.8752667775564,2.52030640428136,0.463331314479436,2.64306669934097e-05,0.00102511606997935,Upregulated
ADAM32,11.4097908460202,2.44444051392994,0.491532965583857,8.28445057173261e-05,0.00284615032840032,Upregulated
KAT6A,529.210810911731,1.6938575108488,0.304737070644767,0.00169857022850648,0.0370425097715401,Upregulated
THAP1,149.331491152165,2.28005988622025,0.22092413541716,2.81211591484393e-10,3.42926135345292e-08,Upregulated
UBE2V2,586.782075172692,1.60150429900914,0.255779084421492,0.00178840761709027,0.0386090677909631,Upregulated
SOX17,18.6251215008166,2.4215108137253,0.72741773351937,0.000922013662256613,0.0221283278941587,Upregulated
TGS1,300.596492624407,1.59270483755287,0.152197621890303,1.09244855425805e-05,0.000465012063850219,Upregulated
ZBTB10,259.803377387277,3.78163622266176,0.373099713746026,1.28968455611362e-15,3.35714810606808e-13,Upregulated
SNX16,71.7548879063194,1.62538272596777,0.276453253239846,0.00209782000727869,0.0440933099666526,Upregulated
GEM,333.57270974998,3.51539156841893,0.413516009639507,2.07213959917522e-11,2.92171683483706e-09,Upregulated
PLEKHF2,180.390909964393,2.25387464143872,0.283791096187865,3.75676373534469e-07,2.23033131235201e-05,Upregulated
KLF10,1419.5181213348,3.29955837833593,0.311606798485346,3.73661158320724e-15,9.03192399826665e-13,Upregulated
MED30,74.8568820118223,2.21860381976278,0.213836638788107,5.05070678534706e-10,5.89365233159118e-08,Upregulated
MTSS1,322.668969630619,2.21537385477964,0.423612751327801,0.000132037443071692,0.00426553419908933,Upregulated
SLA,27.4425390581616,3.73609989825314,1.29380052735313,0.000122445725694117,0.00399951479843574,Upregulated
WISP1,26.4781017748197,2.53218518372185,0.994474621651595,0.0014575489104074,0.0326382271666036,Upregulated
ARC,43.7732018082859,2.52951334779936,0.694957265699337,0.000483432582076111,0.0129579077841233,Upregulated
PARP10,296.971468082437,2.34338154240782,0.619813770203238,0.000676037956766792,0.0170040090595923,Upregulated
ZNF34,58.4997258487335,2.30354185174186,0.291110792369391,2.77416301829024e-07,1.69148966736832e-05,Upregulated
ZNF7,281.644799418763,1.6050041497102,0.148809235991909,5.17840578999302e-06,0.000242542909250331,Upregulated
CD274,593.960746072097,3.395429164336,0.605811749565899,1.08933425267095e-06,5.9939953025016e-05,Upregulated
KIAA2026,213.104812795517,1.68222669351472,0.23094089340077,0.000260361305685648,0.00762824812502367,Upregulated
IFNB1,261.964883732761,6.25233434877831,1.72272938654377,1.48971013730774e-06,7.97024364371444e-05,Upregulated
DDX58,1596.47882121881,2.17448976273683,0.558020317055701,0.00100072035513246,0.023710327527232,Upregulated
SUGT1P1,9.85603520638375,2.40994277652611,0.511275128092966,0.000144484725652711,0.00463414944240571,Upregulated
ZBTB5,306.456756941049,1.67633306902072,0.240771564828374,0.000413231427589856,0.0113228757163083,Upregulated
CBWD6,38.2549282763003,2.24737754962519,0.383142687218698,3.73821099150062e-05,0.00139780176742962,Upregulated
NFIL3,843.625708762555,3.97292663576401,0.323064924314673,4.49320437700311e-22,3.0410007223557e-19,Upregulated
ZNF484,74.4449911926054,2.21340892721759,0.274976560510638,3.96494713636796e-07,2.3436473553658e-05,Upregulated
NR4A3,75.6875611570649,3.17724587337605,0.676807834087822,1.71002277666492e-05,0.000703552228113566,Upregulated
ZFP37,32.0277375952096,1.92703422289571,0.275083297095913,3.83565578434616e-05,0.001426358151014,Upregulated
ZBTB6,160.32850915931,2.45670061036569,0.286135461712653,1.29670010399245e-08,1.07025198827085e-06,Upregulated
ZBTB43,509.878634889124,3.50824525405064,0.287903112995528,5.75581191667671e-20,2.59702233680453e-17,Upregulated
ZNF79,140.412614593675,2.44167095423112,0.243857087417039,1.32876080306232e-10,1.74622390584967e-08,Upregulated
LOC100272217,15.5148559787563,1.9708275141527,0.412967905480123,0.000789607670816952,0.019397694069289,Upregulated
NTNG2,31.0077517040304,3.61013442973557,0.708847164751223,2.45582521473321e-06,0.00012544169851558,Upregulated
SETX,870.126469944562,1.6257943794456,0.250180751112538,0.0011323016645869,0.0262642884464385,Upregulated
LCN10,13.5528841667092,-6.06118002414114,5.69732618431714,8.87651540482851e-05,0.00301890734974268,Downregulated
UAP1L1,209.239937717108,1.80014068100721,0.21620078531185,1.4245660206922e-05,0.000591500786996613,Upregulated
ARHGAP6,6.54423247870661,3.87941572045628,1.38574455746177,0.00010953500261342,0.00361625803750063,Upregulated
PIGA,348.965873500849,3.34538219382147,0.330565759925339,2.86218543523139e-14,6.05352219551439e-12,Upregulated
MIR221,19.299276714286,2.14189879232995,0.46486254226677,0.000458001034434986,0.0123990040042239,Upregulated
ZNF674-AS1,66.7901613852065,2.55266739418478,0.288378573163171,2.63274973279562e-09,2.58238408573344e-07,Upregulated
EFNB1,709.060948542241,1.60845689765742,0.203201076378254,0.00027720670716417,0.00801767091490214,Upregulated
RLIM,832.195782269875,1.95970557726367,0.238455699098734,2.86657582638992e-06,0.000144783471589604,Upregulated
ZNF711,68.0673631681444,1.68158683784274,0.299400051430173,0.00175276922800831,0.0379607748325127,Upregulated
BTK,12.5204775400844,2.755696868288,0.896202166215695,0.000558347179745502,0.0145143308412594,Upregulated
ARMCX5,129.530531577184,1.88133382205233,0.188446924929836,1.70680949464002e-07,1.10542456073911e-05,Upregulated
G6PD,6650.09980602709,-1.85375432157244,0.336111919237606,0.000599406042177785,0.0153741427615935,Downregulated
